K1H1,LMTD2
K1H1,K2C79
K1H1,LCE3E
K1H1,K2C73
K1H1,K2C5
K1H1,K2C3
K1H1,CLCKA
K1H1,AROS
K1H1,PKHN1
K1H1,SAM11
K1H1,RTP5
K1H1,PRR19
K1H1,D1MGQ2
K1H1,SHSA6
K1H1,Q0IIN1
K1H1,B3KNS9
K1H1,ZN569
K1H1,A0A7U3L5H2
K1H1,LCE1B
K1H1,ACHG
K1H1,ZGPAT
K1H1,CRTP1
K1H1,TEAD4
K1H1,SHPS1
K1H1,ZNF69
K1H1,ZN587
K1H1,ATG9A
K1H1,Q2TB68
K1H1,KRA93
K1H1,K2C6A
K1H1,KRT81
K1H1,TYB4
K1H1,KRA56
K1H1,BHA09
K1H1,HBA
K1H1,MAD3
K1H1,KR412
K1H1,CFA90
K1H1,KRA92
K1H1,CNTF
K1H1,WFDC6
K1H1,LCE3C
K1H1,ZN564
K1H1,CC187
K1H1,TEX28
UPP,ERH
UPP,NPM3
UPP,PEPL
UPP,PYRD1
UPP,GGA3
UPP,Q6IAT7
UPP,RPB7
UPP,KAT5
UPP,COMD1
CDC23,PRP31
CDC23,PO6F2
CDC23,LHX3
CDC23,FOXN1
CDC23,STX2
CDC23,Q66S35
CDC23,GORS2
CDC23,VINEX
CDC23,KRT36
CDC23,APC13
CDC23,A0A9L9PXT2
CDC23,SPAG8
CDC23,NUP54
CDC23,A0A1B0GV97
CDC23,A8K4N4
CDC23,NRBF2
CDC23,PIHD2
CDC23,Q68DA1
CDC23,CRTC2
CDC23,C4P096
CDC23,Q9P025
CDC23,B7Z7X1
CDC23,A7MD47
CDC23,NAB2
CDC23,T22D4
CDC23,GT253
CDC23,AP4AT
CDC23,ANR11
CDC23,PRSR3
CDC23,KCTD6
CDC23,J3KNE2
CDC23,B4DZP6
CDC23,MAGD1
CDC23,BEGIN
CDC23,B4DSR1
CDC23,GASP3
CDC23,PRR22
CDC23,RET3
CBX5,SUV91
CBX5,LRIF1
CBX5,Z280D
CBX5,PRR14
DHYS,DHYS
DHYS,MK03
DHYS,MEOX2
DHYS,RET1
DHYS,IF5A1
DHYS,A0A8V8TPL7
DHYS,IF5A2
DHYS,RL9
DHYS,ZN138
HOOK2,CYH4
HOOK2,EIF3D
HOOK2,B7ZL43
HOOK2,SNW1
HOOK2,SUV91
HOOK2,SYT17
HOOK2,TTC23
HOOK2,SH24A
HOOK2,LENG1
HOOK2,PRP31
HOOK2,B2R858
HOOK2,PAR11
HOOK2,TBC30
HOOK2,BYST
HOOK2,ZBT47
HOOK2,AIRIM
HOOK2,CDK18
HOOK2,RCOR3
HOOK2,NEK6
HOOK2,ZC21C
HOOK2,HXB5
HOOK2,ENKD1
HOOK2,CDN1A
HOOK2,F110A
HOOK2,ZN835
HOOK2,PSA1
HOOK2,I6L9C3
HOOK2,RGS8
HOOK2,TSG10
HOOK2,TCHP
HOOK2,MORN3
HOOK2,MFAP1
HOOK2,CBX8
HOOK2,FA50B
HOOK2,A0A024RCJ8
HOOK2,C19L2
HOOK2,RABX5
HOOK2,LRGUK
HOOK2,F161B
HOOK2,SPC1L
HOOK2,PRR35
HOOK2,SCNM1
HOOK2,GEM
HOOK2,PRP18
HOOK2,RN169
HOOK2,AKTIP
HOOK2,ANR11
HOOK2,K2C1
HOOK2,CABP2
HOOK2,ZNF35
HOOK2,F161A
HOOK2,F90A1
HOOK2,Q9UME6
HOOK2,M0R230
HOOK2,ZN497
HOOK2,T10IP
HOOK2,TEANC
HOOK2,ZN648
HOOK2,ZNF48
HOOK2,ZN572
HOOK2,ZFP1
HOOK2,MCRS1
HOOK2,B3KNS9
HOOK2,ZN107
HOOK2,PPR26
HOOK2,A0A7U3L5H2
HOOK2,ZGPAT
HOOK2,IPP
HOOK2,ZN587
HOOK2,ZN844
HOOK2,UT14C
HOOK2,CEP95
HOOK2,CC187
HOOK2,GA2L2
COPD,COPB
COPD,LBHD1
TM38B,AQP1
PSMD5,PRS4
PSMD5,BTBD2
PSMD5,A0A140VK70
PSMD5,CAST1
TBD2A,KCTD6
B9EGE6,EFHC1
B9EGE6,B4DIF1
B9EGE6,HEMGN
B9EGE6,SPC24
B9EGE6,BEND7
B9EGE6,GOGA2
B9EGE6,BMI1
B9EGE6,TPRN
C19L1,C19L2
Q9NWU8,DEGS1
Q9NWU8,B2RA75
Q9NWU8,AR13B
Q9NWU8,TR10D
IKZF5,NUD22
SRBS1,RT4I1
CRAC1,MARE2
BAMBI,NKG7
A8K3F7,G5E962
A8K3F7,UBQL2
WAC,TFP11
WAC,CDC37
WAC,CCDC6
WAC,TENS2
WAC,DYDC1
WAC,B3KVF5
CREM,NCALD
CREM,NCS1
CREM,O75544
CREM,HPCA
CREM,RU1C
CREM,Q66K91
CREM,GLIS2
CREM,RHXF2
CREM,BHE40
CREM,UBAP2
CREM,PO2F1
CREM,VENTX
CREM,B4DQB8
CREM,MYOZ3
CREM,ROR2
NUBP2,MDFI
NUBP2,B4DWB0
NUBP2,KRA98
NUBP2,KRA11
NUBP2,INCA1
NUBP2,CRTP1
ZEP1,ZEP1
ZEP1,CDC37
ZEP1,SP4
ZEP1,NRF1
ZEP1,PO6F2
ZEP1,OTX1
ZEP1,A0A0A0MSE9
ZEP1,CREB1
ZEP1,Q96FF1
ZEP1,BHE40
ZEP1,ZC3HA
ZEP1,VEZF1
ZEP1,Q8N2Y6
ZEP1,J3KTI2
ZEP1,PO2F1
ZEP1,POGZ
ZEP1,SH3K1
ZEP1,OGT1
ZEP1,RBPMS
ZEP1,TET5B
ZEP1,IGFN1
ZEP1,RBM47
ZEP1,ROR2
ZEP1,Q9NSS6
ZEP1,KDF1
ZEP1,RN186
ZEP1,A0A8I5KUH0
ZEP1,QRIC1
ZEP1,PR20C
ZEP1,PR20E
ZEP1,ATX1L
ZEP1,PR20C
ZEP1,PR20E
ZEP1,PR20C
CRIS3,GP152
FKBP5,MCMBP
TM14A,ERGI3
TM14A,IR3IP
TM14A,S19A3
TM14A,LRCH1
TM14A,C9JCY4
TM14A,CTR1
TM14A,SOAT
TM14A,B2RA75
TM14A,PDZ1I
TM14A,ERMAP
TM14A,A0A0B6VPR3
TM14A,A4D1L0
TM14A,SCN3B
TM14A,CPLX4
TM14A,NEMP1
TM14A,SERC2
TM14A,EMC5
TM14A,TMM51
TM14A,TMM80
TM14A,TMM31
TM14A,TM86B
TM14A,T179B
TM14A,A6ZIE4
TM14A,CXCR3
EFHC1,GA45B
EFHC1,RN125
EFHC1,FMR1
EFHC1,MS18B
EFHC1,B7Z1U2
EFHC1,Q8WY48
EFHC1,MIC19
EFHC1,K1C18
EFHC1,WASF1
EFHC1,MIIP
EFHC1,A0A0S2Z5H6
EFHC1,TEX11
EFHC1,VINEX
EFHC1,SNAI1
EFHC1,CMIP1
EFHC1,NQO2
EFHC1,TRAF2
EFHC1,LRC61
EFHC1,PRR5L
EFHC1,RBTN2
EFHC1,CACO2
EFHC1,UBAP2
EFHC1,NUP54
EFHC1,SLAI1
EFHC1,CENPR
EFHC1,ASPP2
EFHC1,PFD3
EFHC1,CF161
EFHC1,SPAT2
EFHC1,PMF1
EFHC1,MRNIP
EFHC1,IKZF3
EFHC1,A0A8V8TPL7
EFHC1,MAMC2
EFHC1,MET27
EFHC1,TEKT1
EFHC1,K2C75
EFHC1,MB3L1
EFHC1,NRIP3
EFHC1,T10IP
EFHC1,IMP3
EFHC1,KCTD4
EFHC1,EFHC2
EFHC1,PBX1
EFHC1,SELV
EFHC1,ITF2
EFHC1,B7ZCA0
EFHC1,A0A024RCR3
EFHC1,TT23L
EFHC1,ZBED1
EFHC1,A0A1U9X8I8
EFHC1,GA2L2
B4DGL0,CHRD1
MOTI,TMX2
CDC5L,CC136
CDC5L,G8JLM4
CDC5L,MTUS2
CDC5L,HOOK1
CDC5L,ASPP2
CDC5L,GOGA2
CDC5L,SYNPO
CDC5L,LDOC1
CDC5L,KANK2
CDC5L,VPS52
IFT74,IFT81
IFT74,C4P096
IFT74,HGS
ABL1,CXA8
BACH,ENKD1
BACH,NCOA5
BACH,THAP1
BACH,UBQL1
BACH,BAG4
BACH,SPC1L
BACH,A0A087WTZ5
BACH,ACO12
BACH,DAZP2
BACH,ZN438
BACH,PO6F1
BACH,UBQL2
BACH,MAGA3
BACH,MAGA3
SHLB1,SHLB1
SHLB1,TFP11
SHLB1,TPD54
SHLB1,SYPH
SHLB1,PRAF1
SHLB1,HTAI2
SHLB1,SNX4
SHLB1,DESI2
SHLB1,ZN576
SHLB1,SNG3
SHLB1,A0A087X1E4
SHLB1,MAL2
SHLB1,SHLB2
SHLB1,FLOWR
SHLB1,COQ8A
SHLB1,CKLF5
SHLB1,SIN3A
SHLB1,ATRAP
SHLB1,RIC8A
SHLB1,C1D
SHLB1,SMIM5
SHLB1,RHEX
B2R6V2,B4DQS0
B2R6V2,E7ENJ7
B2R6V2,MEOX2
B2R6V2,TRI37
B2R6V2,FXR1
B2R6V2,STAM2
B2R6V2,IKZF4
B2R6V2,MTUS2
B2R6V2,CACO2
B2R6V2,BI1
B2R6V2,HMBX1
B2R6V2,GOG6A
B2R6V2,IKZF3
B2R6V2,GOGA2
B2R6V2,ZBT26
B2R6V2,Q9NSS6
B2R6V2,SRTD2
B2R6V2,IKZF1
B2R6V2,TRI27
B2R6V2,ZBT10
B2R6V2,TSPY3
B2R6V2,TSPY3
B2R6V2,ZBT8B
PCSK5,TRIB3
PCSK5,Q8WY48
PCSK5,HXA1
PCSK5,MEOX2
PCSK5,NUFP2
PCSK5,MDFI
PCSK5,PLS4
PCSK5,OTX1
PCSK5,NR4A3
PCSK5,SHFL
PCSK5,H0YB76
PCSK5,A0A140VJJ7
PCSK5,GUCD1
PCSK5,A2RQD9
PCSK5,A0A1B0GV97
PCSK5,B7ZMJ3
PCSK5,SYFM
PCSK5,CREB5
PCSK5,SRB4D
PCSK5,PO4F2
PCSK5,ZN547
PCSK5,ZN837
PCSK5,TRI42
PCSK5,DBF4B
PCSK5,TEKT4
PCSK5,LCE3D
PCSK5,Q5T7P5
PCSK5,SPY1
PCSK5,B7Z7X1
PCSK5,HXB9
PCSK5,LCE1D
PCSK5,F1D8P2
PCSK5,KR111
PCSK5,KR192
PCSK5,LCE2C
PCSK5,KR108
PCSK5,KRA11
PCSK5,INCA1
PCSK5,CRTP1
PCSK5,ZN655
PCSK5,VGLL3
PCSK5,KRA32
PCSK5,KRA31
PCSK5,KR109
PCSK5,KR122
PCSK5,LCE1F
PCSK5,KR133
PCSK5,CV039
PCSK5,LCE3C
PCSK5,KRA59
PCSK5,NT2NA
PCSK5,CQ050
SCD,CD33
SCD,TIDC1
SCD,CLC4K
SCD,IF3M
SCD,ERGI3
SCD,A0A0K0PUY3
SCD,REEP2
SCD,RETR3
SCD,MGST3
SCD,SOAT
SCD,MF14B
SCD,STOM
SCD,TLCD4
SCD,KCNJ6
SCD,B2RA75
SCD,VMA21
SCD,GPX8
SCD,SCN3B
SCD,SC11C
SCD,CXB1
SCD,DHB13
SCD,JAGN1
SCD,GP152
SCD,CYBC1
SCD,B4DF17
SCD,CC50B
SCD,TMPS2
SCD,MARH5
SCD,RNF5
SCD,TMX2
SCD,CL12B
ABLM1,FHL2
ABLM1,Q6IAT7
ABLM1,CCD57
Q6ZMD3,F6VJB4
Q6ZMD3,AT1B4
Q6ZMD3,3HIDH
Q6ZMD3,PEX12
Q6ZMD3,GPC5D
Q6ZMD3,HHLA2
Q6ZMD3,CXA8
Q6ZMD3,F209A
Q6ZMD3,A0A0K0PUY3
Q6ZMD3,IR3IP
Q6ZMD3,NKG2A
Q6ZMD3,Q9UFY2
Q6ZMD3,RHCG
Q6ZMD3,KCNN3
Q6ZMD3,HMR1
Q6ZMD3,TM237
Q6ZMD3,B2RA75
Q6ZMD3,INGR2
Q6ZMD3,LYPD5
Q6ZMD3,MO2R1
Q6ZMD3,S13A4
Q6ZMD3,A4D1L0
Q6ZMD3,AQP2
Q6ZMD3,A0A024R549
Q6ZMD3,FNDC9
Q6ZMD3,TMM80
Q6ZMD3,TM45A
Q6ZMD3,CLD7
Q6ZMD3,CLD5
Q6ZMD3,PD1L2
Q6ZMD3,CLD9
Q6ZMD3,SYCY2
RAB18,ELOV4
PRDC1,TCL1A
PRDC1,VMA5A
PRDC1,K7ES84
PRDC1,CNRP1
PRDC1,E5RHC2
PRDC1,FAD1
PRDC1,A0A140VJL3
PRDC1,EPMIP
PRDC1,MCMBP
A0A0S2Z5E7,ABLM3
TSN15,GLPC
H2AW,F133A
H2AW,H2B1N
PSMD8,V9HWC7
PSMD8,SHC3
H3BVB1,VINEX
H3BVB1,Q6MZZ1
H3BVB1,B6VEX3
H3BVB1,ABI2
H3BVB1,RPRM
H3BVB1,EFHC2
H3BVB1,DG2L6
H3BVB1,TM239
STX1B,SNP29
STX1B,B0QYN7
STX1B,B7Z425
STX1B,KCNN4
STX1B,BET1
STX1B,B7Z9D0
STX1B,STX2
STX1B,CXA8
STX1B,F209A
STX1B,SNAB
STX1B,ERGI3
STX1B,VAMP1
STX1B,SNP47
STX1B,FBX28
STX1B,EBP
STX1B,F161B
STX1B,FA81A
STX1B,VAMP5
STX1B,EMC5
STX1B,FIBA
STX1B,GP152
STX1B,ABHGA
STX1B,A0A494C0V7
STX1B,VAMP2
3BHS7,HXA1
3BHS7,MEOX2
3BHS7,AGR2
3BHS7,A0A140VJK1
3BHS7,B2R6M6
3BHS7,ELOV4
3BHS7,NR4A3
3BHS7,BT2A2
3BHS7,NEP1
3BHS7,RUSF1
3BHS7,APC11
3BHS7,B7ZMJ3
3BHS7,CREB5
3BHS7,SRB4D
3BHS7,TRI42
3BHS7,Q9Y3V7
3BHS7,F1T0D1
3BHS7,MGT5B
3BHS7,REEP4
3BHS7,LIGO1
3BHS7,KRT86
3BHS7,DHB13
3BHS7,Q9H3D5
3BHS7,EGFL7
3BHS7,TMM31
3BHS7,ZBT42
3BHS7,IMA3
3BHS7,KR192
3BHS7,LCE4A
3BHS7,KR108
3BHS7,ARI5A
3BHS7,CRTP1
3BHS7,ZN655
3BHS7,ASB12
3BHS7,KPRP
3BHS7,K1C40
3BHS7,TMX2
3BHS7,KRA13
3BHS7,KR133
3BHS7,CV039
3BHS7,KRA59
3BHS7,RET3
3BHS7,MEI4
MAGB2,THIOM
MAGB2,ARI3A
MAGB2,ECSIT
MAGB2,ZBED1
MAGB2,CCNL2
K7EPM4,B2R6F3
K7EPM4,HNRPK
ATPD,MDFI
ATPD,SRS11
ATPD,ATP5E
ATPD,KR108
ATPD,NT2NA
CBARP,PORCN
CBARP,AT131
CBARP,MFSD5
CBARP,CAHM6
CBARP,ABHGA
CBARP,M4A13
CBARP,S35F6
AMELY,3HIDH
Q59ES8,RBTN2
Q59ES8,TSG10
Q59ES8,RBTN1
Q59ES8,C9JMY0
Q59ES8,A0A384MEJ3
Q59ES8,HNRPF
Q59ES8,HGS
Q59ES8,MAGA3
MARH2,CD79A
MARH2,PLPR2
MARH2,TSN12
MARH2,PEX12
MARH2,TSPO2
MARH2,CXA8
MARH2,F209A
MARH2,ERGI3
MARH2,T106C
MARH2,FATE1
MARH2,B2RA75
MARH2,JAM1
MARH2,GPX8
MARH2,A4D1L0
MARH2,TM52B
MARH2,SCN3B
MARH2,TM86B
MARH2,T179B
MARH2,A6ZIE4
MARH2,LRAD1
MARH2,LGR4
MARH2,CCL4
NDUB7,CINP
NDUB7,GYS1
NDUB7,IKBB
NDUB7,Q8WY48
NDUB7,CHIC2
NDUB7,Q53EN0
NDUB7,A0A023T6R1
NDUB7,CCNC
NDUB7,AIRIM
NDUB7,RCOR3
NDUB7,RECK
NDUB7,ENKD1
NDUB7,CDN2D
NDUB7,MEIS2
NDUB7,RBTN2
NDUB7,B3KPB8
NDUB7,RIPP1
NDUB7,F161B
NDUB7,CCD24
NDUB7,SCNM1
NDUB7,CDA7L
NDUB7,GEM
NDUB7,CBPC2
NDUB7,IKBD
NDUB7,F90A1
NDUB7,M0R230
NDUB7,MKRN3
NDUB7,CTNA3
NDUB7,AN36B
NDUB7,SPRE2
NDUB7,ZN587
NDUB7,ATG9A
NDUB7,RIPP2
NDUB7,KR10A
NDUB7,ZN564
B3KSQ1,CD79A
B3KSQ1,E5KSU5
B3KSQ1,ELOV4
B3KSQ1,F209A
B3KSQ1,ERGI3
B3KSQ1,CRUM3
B3KSQ1,RETR3
B3KSQ1,SOAT
B3KSQ1,MF14B
B3KSQ1,STOM
B3KSQ1,B2RA75
B3KSQ1,VMA21
B3KSQ1,PGRC2
B3KSQ1,HACD1
B3KSQ1,AR13B
B3KSQ1,EMC5
B3KSQ1,JAGN1
B3KSQ1,GOT1A
B3KSQ1,GET1
B3KSQ1,CLD5
B3KSQ1,STING
B3KSQ1,A6ZIE4
B3KSQ1,HACD2
TIM13,G8JLM4
UB2R1,MEOX2
UB2R1,SDCB1
MTAP,EMC3
MISP,SNW1
MISP,TRIB3
MISP,PP16B
MISP,CEP76
MISP,MS18B
MISP,PIHD1
MISP,FHL5
MISP,CRBN
MISP,FHL2
MISP,GO45
MISP,DPPA4
MISP,PFD5
MISP,ENKD1
MISP,TRAF2
MISP,DPH2
MISP,RINT1
MISP,PRR5L
MISP,RBTN2
MISP,MORN3
MISP,A0A1B0GV97
MISP,IKBP1
MISP,TERF1
MISP,PIHD2
MISP,HSPB8
MISP,PFD3
MISP,RIBC1
MISP,Q6IAT7
MISP,SPC1L
MISP,B4DQB8
MISP,IKZF3
MISP,HNRPK
MISP,RBTN1
MISP,GOGA2
MISP,HSPB2
MISP,ZN620
MISP,EFHC2
MISP,MORN5
MISP,ACTMP
MISP,MLP3C
MISP,GASP3
MISP,KR123
MISP,CDPF1
MISP,Q5U5Z3
MISP,SPAS1
MISP,SOCS7
C170B,E5RHC2
B4DJ89,A8K1M0
GA45B,D5MQE1
MKNK2,MESD
MKNK2,PSA1
F2Z2W7,PICK1
F2Z2W7,Q8WY48
F2Z2W7,MEOX2
F2Z2W7,MESD
F2Z2W7,ZN837
F2Z2W7,CRCM
SNP29,EHD1
SNP29,STX2
SNP29,STX16
SNP29,SNAB
SNP29,TRAF3
SNP29,COG6
SNP29,E5RHC2
SNP29,STX3
SNP29,VAMP5
SNP29,Q6P186
SNP29,FAM9C
CRKL,PRS10
CRKL,BLK
CRKL,Q9H9I0
CRKL,A8K0X7
CRKL,YES
SNF5,PICK1
SNF5,E5RGB3
SNF5,Q8WY48
SNF5,MESD
SNF5,AAKB2
SNF5,F8VXC8
SNF5,Q6IAT7
SNF5,B4DQB8
SNF5,F90A1
SNF5,Q9UME6
SNF5,FAM9B
SNF5,HGS
SNF5,RM53
SNF5,ZN688
DERL3,B7Z9X4
DERL3,I27RA
DERL3,ECHP
DERL3,GNLY
DERL3,STAT
DERL3,ULBP2
DERL3,RTP4
DERL3,Q5VZ30
DERL3,SDCB1
DERL3,TEX29
DERL3,S13A4
DERL3,GP101
DERL3,TMM92
DERL3,PSCA
DERL3,TMM31
DERL3,T179B
F6VJB4,HMOX2
F6VJB4,SGMR2
F6VJB4,TM14C
F6VJB4,STX12
F6VJB4,B4DI30
F6VJB4,F210B
F6VJB4,CRUM3
F6VJB4,B4DU43
F6VJB4,Q6FII3
F6VJB4,B4DQB5
F6VJB4,B7Z6K2
F6VJB4,AIG1
F6VJB4,TM86A
F6VJB4,TICN1
F6VJB4,FZD7
F6VJB4,CLD19
F6VJB4,CD003
F6VJB4,S35A1
F6VJB4,ZNT8
F6VJB4,STX8
F6VJB4,JAGN1
F6VJB4,LPAR3
F6VJB4,TMM51
F6VJB4,MAL
F6VJB4,ATRAP
F6VJB4,S35G5
F6VJB4,TM86B
F6VJB4,A8K660
F6VJB4,GAST
F6VJB4,TARG1
F6VJB4,TMM72
F6VJB4,APOD
F6VJB4,PPLA
F6VJB4,PLPP4
F6VJB4,LAT
F6VJB4,TM6S2
F6VJB4,TM242
F6VJB4,TNFA
F6VJB4,SMIM1
F6VJB4,AQP1
A7E244,TX13A
A0A140VJW3,TENS2
A0A140VJW3,KR108
B2RMV2,SNW1
B2RMV2,PP12C
B2RMV2,Q8N2Y6
B2RMV2,EFCB3
B2RMV2,B3KNS9
SMD3,E5RHC2
SMD3,LSM3
Q499G7,Q8WY48
Q499G7,LZTS2
Q499G7,RNF8
Q499G7,MDFI
Q499G7,MSX2
Q499G7,DUS4
Q499G7,PLAL2
Q499G7,CHIN
Q499G7,PSA1
Q499G7,STXB1
Q499G7,A0A024RCJ8
Q499G7,PTPRR
Q499G7,A8K0X7
Q499G7,PEA15
Q499G7,FRS2
Q499G7,RPB7
Q499G7,ZBT42
PPM1F,KLHL8
S35E4,NTCP
S35E4,UN93A
S35E4,TIDC1
S35E4,A0A0K0PUY3
S35E4,C9JCY4
S35E4,TM237
S35E4,VMA21
S35E4,S13A4
S35E4,GP101
S35E4,SCN3B
S35E4,EMC5
S35E4,DHB13
S35E4,TMM31
S35E4,A6ZIE4
S35E4,CNR2
A8K4N2,CIAO1
A8K4N2,A0A090N8I0
A8K4N2,AXIN2
A8K4N2,B3KNS9
A8K4N2,KANK2
A8K4N2,GASP3
CRBB3,CRBA1
CRBB3,DOK6
CYH4,CCDC6
CYH4,FOSB
CYH4,G8JLM4
CYH4,CNKR1
CYH4,CC120
CYH4,CBY2
CYH4,CTG1B
CYH4,K1C16
CYH4,KANK2
CYH4,SYC1L
CYH4,CTG1B
ESS2,MS18B
ESS2,EXOC8
ESS2,J3KST7
ESS2,NXF1
ESS2,SYQ
ESS2,CCD57
ESS2,X5D7D2
CAR10,JOS1
CAR10,CDC37
CAR10,LENG1
CAR10,PTCD1
CAR10,PTGDS
CAR10,CHIC2
CAR10,A0A023T6R1
CAR10,PRPF3
CAR10,HBAZ
CAR10,GFAP
CAR10,GSE1
CAR10,ZN414
CAR10,DUS26
CAR10,H0YB76
CAR10,BAHD1
CAR10,A0A384MR00
CAR10,CBX8
CAR10,NDK7
CAR10,TRI41
CAR10,PRD14
CAR10,C19L2
CAR10,ZN837
CAR10,MITD1
CAR10,CC116
CAR10,CXL16
CAR10,BCL6B
CAR10,PRR35
CAR10,A0A140VKF4
CAR10,SCNM1
CAR10,DHX57
CAR10,SMIP2
CAR10,ZNF12
CAR10,CH048
CAR10,PRP18
CAR10,A0A0S2Z5L8
CAR10,B3KN61
CAR10,B7Z7X1
CAR10,G5E9B8
CAR10,CNNM3
CAR10,ZNF32
CAR10,K2C75
CAR10,HXB9
CAR10,ZN415
CAR10,A0A0C4DG37
CAR10,ZN440
CAR10,ZN581
CAR10,ZN524
CAR10,ZBT26
CAR10,Q9UME6
CAR10,ZNF80
CAR10,RIN1
CAR10,CTSR1
CAR10,ZN613
CAR10,MYPOP
CAR10,ZN575
CAR10,OLIG3
CAR10,ZN366
CAR10,ZN223
CAR10,B7Z1H1
CAR10,G45IP
CAR10,ZN329
CAR10,ZFP1
CAR10,FX4L3
CAR10,Z286A
CAR10,KR108
CAR10,CARD9
CAR10,A0A0A0MTS4
CAR10,FA47B
CAR10,B3KNS9
CAR10,ZN775
CAR10,ZN239
CAR10,ZSC25
CAR10,CRTP1
CAR10,KANK2
CAR10,Q53Z40
CAR10,KR261
CAR10,ZN587
CAR10,TRI27
CAR10,KRA93
CAR10,KR123
CAR10,KRA92
CAR10,ZN564
CAR10,UT14C
CAR10,ZNF10
CAR10,CEP95
CAR10,CC187
CAR10,K7EIK6
CAR10,ZN670
LEG2,SDCB2
LEG2,SDCB1
LEG2,E5RHC2
GGA1,DGC6L
GGA1,E9PEY4
GGA1,CA216
GGA1,AT7L1
GGA1,A0A1B0GW41
3BP1,ABI3
3BP1,CIP4
3BP1,Q96MS1
3BP1,ABI2
3BP1,FIBA
SE6L1,UBQL1
SE6L1,UBQL2
P3IP1,UPK1B
P3IP1,TM218
P3IP1,S35A1
P3IP1,G5E962
P3IP1,UBQL2
PATZ1,PP16B
PATZ1,CEP76
PATZ1,MS18B
PATZ1,PPR37
PATZ1,Q8WY48
PATZ1,KLF1
PATZ1,LZTS2
PATZ1,TENS2
PATZ1,PHF1
PATZ1,MDFI
PATZ1,SMYD1
PATZ1,MSX2
PATZ1,PFD5
PATZ1,KLD7B
PATZ1,KT33B
PATZ1,RBTN2
PATZ1,SPAG8
PATZ1,CFA68
PATZ1,SLAI1
PATZ1,RIPP1
PATZ1,PRD14
PATZ1,B4DGF8
PATZ1,F168B
PATZ1,BOLL
PATZ1,ZIC1
PATZ1,LUR1L
PATZ1,LONF1
PATZ1,RBPMS
PATZ1,DVL3
PATZ1,IQUB
PATZ1,X5D9D2
PATZ1,RBPS2
PATZ1,IKBD
PATZ1,A0A384MEJ3
PATZ1,HNRPF
PATZ1,HSPB2
PATZ1,A0A0A0MTR5
PATZ1,KR132
PATZ1,A0A0S2Z4W4
PATZ1,DAZP2
PATZ1,KR191
PATZ1,KRA61
PATZ1,RFX6
PATZ1,WWOX
PATZ1,A4FU57
PATZ1,KRA62
PATZ1,KR151
PATZ1,KR195
PATZ1,ACTMP
PATZ1,CRTP1
PATZ1,GG6L9
PATZ1,BPIA1
PATZ1,WWP2
PATZ1,GPAN1
PATZ1,PR20C
PATZ1,PR20E
PATZ1,PRR22
PATZ1,KRA33
PATZ1,KRA31
PATZ1,KRA63
PATZ1,KR122
PATZ1,PR20C
PATZ1,PR20E
PATZ1,PR20C
PATZ1,KR197
PATZ1,NHLC4
PATZ1,ZIM2
TFP11,PICK1
TFP11,THIOM
TFP11,EIF3D
TFP11,Q59G93
TFP11,SNW1
TFP11,MYOM1
TFP11,BMF
TFP11,MS18B
TFP11,SH24A
TFP11,PRP31
TFP11,PBX4
TFP11,PTCD1
TFP11,AIMP2
TFP11,CCDC6
TFP11,J3KMX1
TFP11,CDR2L
TFP11,DDX25
TFP11,TBC30
TFP11,PHF1
TFP11,BYST
TFP11,EXOC8
TFP11,AIRIM
TFP11,NEK6
TFP11,F5GWI9
TFP11,TSH3
TFP11,BAZ2B
TFP11,CDN1A
TFP11,Q66K91
TFP11,B4DPL0
TFP11,GFAP
TFP11,GSE1
TFP11,GPS2
TFP11,TRI45
TFP11,HOOK1
TFP11,Q96MS1
TFP11,LCA5
TFP11,RBTN2
TFP11,FAKD4
TFP11,GOGA1
TFP11,E9PEY4
TFP11,MFAP1
TFP11,B7Z896
TFP11,CBX8
TFP11,PLK4
TFP11,LMO4
TFP11,SNAPN
TFP11,STRA8
TFP11,CC120
TFP11,X6R3R3
TFP11,C102B
TFP11,C19L2
TFP11,F161B
TFP11,FA81A
TFP11,Q6IAT7
TFP11,PKN3
TFP11,COQ8A
TFP11,LYSM1
TFP11,SCNM1
TFP11,GEM
TFP11,ENOX2
TFP11,A8K7L5
TFP11,CEP57
TFP11,RBTN1
TFP11,CCD68
TFP11,VPS39
TFP11,Q96AL5
TFP11,IKBD
TFP11,K2C1
TFP11,CT55
TFP11,NFU1
TFP11,F161A
TFP11,CAVN3
TFP11,K1C20
TFP11,RPAC1
TFP11,FIBA
TFP11,F90A1
TFP11,ATPF2
TFP11,Q9UME6
TFP11,SNX32
TFP11,KAT5
TFP11,CCD96
TFP11,ABLM3
TFP11,RM11
TFP11,RIN1
TFP11,Q53SB5
TFP11,T10IP
TFP11,CCD57
TFP11,SGF29
TFP11,LMNB2
TFP11,CC121
TFP11,LIPA3
TFP11,EPMIP
TFP11,EX3L1
TFP11,TRIMM
TFP11,G45IP
TFP11,MKRN3
TFP11,ZN572
TFP11,MB212
TFP11,TSH2
TFP11,THAP7
TFP11,K2C6B
TFP11,DPPA3
TFP11,CARD9
TFP11,P121A
TFP11,ZN777
TFP11,ZGPAT
TFP11,KANK2
TFP11,ODAD3
TFP11,B4DST7
TFP11,ZN587
TFP11,B4E1C1
TFP11,Q2TB68
TFP11,B2RU19
TFP11,BHA09
TFP11,MAD3
